ds,yhat,Model,Dealer_Region
2024-05-31,4.215199885969738,Jetta,Middletown
2024-06-30,4.27301124530275,Jetta,Middletown
2024-01-31,4.020498000870693,Jetta,Scottsdale
2024-02-29,4.100944001011616,Jetta,Scottsdale
2024-03-31,4.1869380011622575,Jetta,Scottsdale
2024-04-30,4.27015800130804,Jetta,Scottsdale
2024-05-31,4.356152001458682,Jetta,Scottsdale
2024-06-30,4.439372001604464,Jetta,Scottsdale
2024-01-31,1.6932523921717868,LHS,Aurora
2024-02-29,1.6759051366863853,LHS,Aurora
2024-03-31,1.6573615187537147,LHS,Aurora
2024-04-30,1.6394160820446788,LHS,Aurora
2024-05-31,1.6208724641120082,LHS,Aurora
2024-06-30,1.602927027402972,LHS,Aurora
2024-01-31,5.312472232319289,LHS,Greenville
2024-02-29,5.518272907965961,LHS,Greenville
2024-03-31,5.7382667336572295,LHS,Greenville
2024-04-30,5.9511639843262,LHS,Greenville
2024-05-31,6.171157810017471,LHS,Greenville
2024-06-30,6.384055060686442,LHS,Greenville
2024-01-31,2.501896613340877,LHS,Middletown
2024-02-29,2.528573441743687,LHS,Middletown
2024-03-31,2.557090051415656,LHS,Middletown
2024-04-30,2.584686770453045,LHS,Middletown
2024-05-31,2.6132033801250145,LHS,Middletown
2024-06-30,2.6408000991624037,LHS,Middletown
2024-01-31,2.6270485104322923,LHS,Pasco
2024-02-29,2.6414565622552164,LHS,Pasco
2024-03-31,2.6568582728245493,LHS,Pasco
2024-04-30,2.6717631540206774,LHS,Pasco
2024-05-31,2.6871648645900104,LHS,Pasco
2024-06-30,2.702069745786139,LHS,Pasco
2024-01-31,2.222143291039811,LS,Aurora
2024-02-29,2.267322753652434,LS,Aurora
2024-03-31,2.315618041272823,LS,Aurora
2024-04-30,2.3623554163893297,LS,Aurora
2024-05-31,2.4106507040097194,LS,Aurora
2024-06-30,2.457388079126226,LS,Aurora
2024-01-31,1.5983452500509276,LS,Janesville
2024-02-29,1.5826200000545514,LS,Janesville
2024-03-31,1.565810250058425,LS,Janesville
2024-04-30,1.549542750062174,LS,Janesville
2024-05-31,1.5327330000660475,LS,Janesville
2024-06-30,1.5164655000697962,LS,Janesville
2024-01-31,1.8300960979680396,LS400,Greenville
2024-02-29,1.8211880455450646,LS400,Greenville
2024-03-31,1.8116656446791262,LS400,Greenville
2024-04-30,1.8024504180346692,LS400,Greenville
2024-05-31,1.7929280171687307,LS400,Greenville
2024-06-30,1.783712790524274,LS400,Greenville
2024-01-31,3.895762043434388,LS400,Pasco
2024-02-29,4.0018889932358634,LS400,Pasco
2024-03-31,4.115335043023646,LS400,Pasco
2024-04-30,4.2251215428182745,LS400,Pasco
2024-05-31,4.338567592606058,LS400,Pasco
2024-06-30,4.448354092400686,LS400,Pasco
2024-01-31,2.1257117178315275,LW,Austin
2024-02-29,2.1411029694194337,LW,Austin
2024-03-31,2.1575556866340917,LW,Austin
2024-04-30,2.1734776710353736,LW,Austin
2024-05-31,2.1899303882500316,LW,Austin
2024-06-30,2.205852372651314,LW,Austin
2024-01-31,1.1278421385956792,LX470,Austin
2024-02-29,1.0979376557548632,LX470,Austin
2024-03-31,1.0659707947870947,LX470,Austin
2024-04-30,1.0350351228828023,LX470,Austin
2024-05-31,1.0030682619150335,LX470,Austin
2024-06-30,0.9721325900107414,LX470,Austin
2023-12-31,2.1963406364589044,LX470,Greenville
2024-01-31,2.243925663444215,LX470,Greenville
2024-02-29,2.288440688688538,LX470,Greenville
2024-03-31,2.3360257156738484,LX470,Greenville
2024-04-30,2.382075741788665,LX470,Greenville
2024-05-31,2.4296607687739757,LX470,Greenville
2024-01-31,1.5394290062171416,LX470,Pasco
2024-02-29,1.5389618514750272,LX470,Pasco
2024-03-31,1.538462479164491,LX470,Pasco
2024-04-30,1.5379792156381655,LX470,Pasco
2024-05-31,1.5374798433276293,LX470,Pasco
2024-06-30,1.536996579801304,LX470,Pasco
2024-01-31,1.3727783325665215,Land Cruiser,Austin
2024-02-29,1.380770764160757,Land Cruiser,Austin
2024-03-31,1.3893143979339053,Land Cruiser,Austin
2024-04-30,1.3975824306175975,Land Cruiser,Austin
2024-05-31,1.4061260643907456,Land Cruiser,Austin
2024-06-30,1.4143940970744378,Land Cruiser,Austin
2024-01-31,1.0,LeSabre,Austin
2024-02-29,1.0,LeSabre,Austin
2024-03-31,1.0,LeSabre,Austin
2024-04-30,1.0,LeSabre,Austin
2024-05-31,1.0,LeSabre,Austin
2024-06-30,1.0,LeSabre,Austin
2023-12-31,1.0,LeSabre,Janesville
2024-01-31,1.0,LeSabre,Janesville
2024-02-29,1.0,LeSabre,Janesville
2024-03-31,1.0,LeSabre,Janesville
2024-04-30,1.0,LeSabre,Janesville
2024-05-31,1.0,LeSabre,Janesville
2024-01-31,2.2613647029920845,Lumina,Aurora
2024-02-29,2.322461812361934,Lumina,Aurora
2024-03-31,2.3877725154814273,Lumina,Aurora
2024-04-30,2.450976421726099,Lumina,Aurora
2024-05-31,2.5162871248455936,Lumina,Aurora
2024-06-30,2.5794910310902646,Lumina,Aurora
2023-09-30,1.711930515813554,Lumina,Greenville
2023-10-31,1.7133430813733295,Lumina,Greenville
2023-11-30,1.7147100803021447,Lumina,Greenville
2023-12-31,1.7161226458619203,Lumina,Greenville
2024-01-31,1.7175352114216957,Lumina,Greenville
2024-02-29,1.7188566437195503,Lumina,Greenville
2023-10-31,2.901941966796973,Malibu,Aurora
2023-11-30,3.005944193007022,Malibu,Aurora
2023-12-31,3.1134131600907393,Malibu,Aurora
2024-01-31,3.2208821271744568,Malibu,Aurora
2024-02-29,3.3214176125108383,Malibu,Aurora
2024-03-31,3.428886579594555,Malibu,Aurora
2024-01-31,4.084403245271685,Malibu,Austin
2024-02-29,4.239391387232681,Malibu,Austin
2024-03-31,4.405068366570296,Malibu,Austin
2024-04-30,4.565400927219603,Malibu,Austin
2024-05-31,4.7310779065572195,Malibu,Austin
2024-06-30,4.891410467206526,Malibu,Austin
2024-01-31,2.7604315665328802,Malibu,Janesville
2024-02-29,2.8009751016236244,Malibu,Janesville
2024-03-31,2.844314742582696,Malibu,Janesville
2024-04-30,2.886256330607604,Malibu,Janesville
2024-05-31,2.9295959715666755,Malibu,Janesville
2024-06-30,2.971537559591583,Malibu,Janesville
2023-12-31,1.6134069538421063,Malibu,Scottsdale
2024-01-31,1.6078609063252822,Malibu,Scottsdale
2024-02-29,1.6026726683256727,Malibu,Scottsdale
2024-03-31,1.5971266208088488,Malibu,Scottsdale
2024-04-30,1.5917594780506321,Malibu,Scottsdale
2024-05-31,1.586213430533808,Malibu,Scottsdale
2023-10-31,0.7723877521505087,Maxima,Janesville
2023-11-30,0.7238281539308122,Maxima,Janesville
2023-12-31,0.6736499024371261,Maxima,Janesville
2024-01-31,0.6234716509434395,Maxima,Janesville
2024-02-29,0.5765307059977329,Maxima,Janesville
2024-03-31,0.5263524545040466,Maxima,Janesville
2024-01-31,2.127271154854525,Metro,Aurora
2024-02-29,2.137128482644812,Metro,Aurora
2024-03-31,2.1476656261447733,Metro,Aurora
2024-04-30,2.157862861789898,Metro,Aurora
2024-05-31,2.1684000052898593,Metro,Aurora
2024-06-30,2.1785972409349834,Metro,Aurora
2024-01-31,3.196623366992836,Metro,Austin
2024-02-29,3.253597491392166,Metro,Austin
2024-03-31,3.3145008657500705,Metro,Austin
2024-04-30,3.3734396151286883,Metro,Austin
2024-05-31,3.4343429894865936,Metro,Austin
2024-06-30,3.4932817388652104,Metro,Austin
2024-01-31,2.1048350385321726,Metro,Greenville
2024-02-29,2.1488655526749767,Metro,Greenville
2024-03-31,2.1959326540000426,Metro,Greenville
2024-04-30,2.2414814617339776,Metro,Greenville
2024-05-31,2.2885485630590443,Metro,Greenville
2024-06-30,2.3340973707929793,Metro,Greenville
2024-01-31,2.309555226805848,Monte Carlo,Janesville
2024-02-29,2.366526406513424,Monte Carlo,Janesville
2024-03-31,2.427426633097384,Monte Carlo,Janesville
2024-04-30,2.486362336243152,Monte Carlo,Janesville
2024-05-31,2.547262562827113,Monte Carlo,Janesville
2024-06-30,2.606198265972881,Monte Carlo,Janesville
2023-06-30,1.017787582924884,Montero,Janesville
2023-07-31,0.9988254802333407,Montero,Janesville
2023-08-31,0.9798633775417973,Montero,Janesville
2023-09-30,0.9615129555822393,Montero,Janesville
2023-10-31,0.9425508528906961,Montero,Janesville
2023-11-30,0.924200430931138,Montero,Janesville
2023-12-31,1.0,Montero,Middletown
2024-01-31,1.0,Montero,Middletown
2024-02-29,1.0,Montero,Middletown
2024-03-31,1.0,Montero,Middletown
2024-04-30,1.0,Montero,Middletown
2024-05-31,1.0,Montero,Middletown
2024-01-31,1.0,Montero,Pasco
2024-02-29,1.0,Montero,Pasco
2024-03-31,1.0,Montero,Pasco
2024-04-30,1.0,Montero,Pasco
2024-05-31,1.0,Montero,Pasco
2024-06-30,1.0,Montero,Pasco
2024-01-31,2.9829761823676497,Montero Sport,Greenville
2024-02-29,3.0528551262160635,Montero Sport,Greenville
2024-03-31,3.127553307571264,Montero Sport,Greenville
2024-04-30,3.1998418701730706,Montero Sport,Greenville
2024-05-31,3.2745400515282714,Montero Sport,Greenville
2024-06-30,3.346828614130079,Montero Sport,Greenville
2024-01-31,1.7412640976301739,Navigator,Austin
2024-02-29,1.7589541883397386,Navigator,Austin
2024-03-31,1.7778642853051356,Navigator,Austin
2024-04-30,1.7961643791426163,Navigator,Austin
2024-05-31,1.815074476108013,Navigator,Austin
2024-06-30,1.833374569945494,Navigator,Austin
2024-01-31,1.6642395908301009,Navigator,Middletown
2024-02-29,1.6904589442717313,Navigator,Middletown
2024-03-31,1.7184865289851983,Navigator,Middletown
2024-04-30,1.745609998062747,Navigator,Middletown
2024-05-31,1.7736375827762139,Navigator,Middletown
2024-06-30,1.8007610518537627,Navigator,Middletown
2024-01-31,2.4796017428108534,Neon,Austin
2024-02-29,2.5090804694036555,Neon,Austin
2024-03-31,2.540592211623547,Neon,Austin
2024-04-30,2.571087446029894,Neon,Austin
2024-05-31,2.6025991882497856,Neon,Austin
2024-06-30,2.6330944226561326,Neon,Austin
2023-08-31,1.03818102450555,Odyssey,Greenville
2023-09-30,1.0285349834355637,Odyssey,Greenville
2023-10-31,1.0185674076632447,Odyssey,Greenville
2023-11-30,1.0089213665932584,Odyssey,Greenville
2023-12-31,0.9989537908209393,Odyssey,Greenville
2024-01-31,0.9889862150486202,Odyssey,Greenville
2024-01-31,2.203526377873767,Outback,Greenville
2024-02-29,2.2745655033948298,Outback,Greenville
2024-03-31,2.3505038789518267,Outback,Greenville
2024-04-30,2.423992629490857,Outback,Greenville
2024-05-31,2.4999310050478547,Outback,Greenville
2024-06-30,2.573419755586884,Outback,Greenville
2024-01-31,2.0047600932497174,Outback,Middletown
2024-02-29,2.0238103744396785,Outback,Middletown
2024-03-31,2.0441744681254983,Outback,Middletown
2024-04-30,2.063881655563389,Outback,Middletown
2024-05-31,2.0842457492492095,Outback,Middletown
2024-06-30,2.1039529366871,Outback,Middletown
2024-01-31,1.772501497952969,Outback,Scottsdale
2024-02-29,1.7523058070101476,Outback,Scottsdale
2024-03-31,1.7307173097954076,Outback,Scottsdale
2024-04-30,1.709825215716627,Outback,Scottsdale
2024-05-31,1.688236718501887,Outback,Scottsdale
2024-06-30,1.6673446244231063,Outback,Scottsdale
2024-01-31,1.6655021994989125,Park Avenue,Aurora
2024-02-29,1.6580839994658225,Park Avenue,Aurora
2024-03-31,1.6501541994304507,Park Avenue,Aurora
2024-04-30,1.64248019939622,Park Avenue,Aurora
2024-05-31,1.6345503993608481,Park Avenue,Aurora
2024-06-30,1.6268763993266173,Park Avenue,Aurora
2024-01-31,2.586556825510855,Park Avenue,Middletown
2024-02-29,2.628532782794161,Park Avenue,Middletown
2024-03-31,2.6734036336832117,Park Avenue,Middletown
2024-04-30,2.71682703776939,Park Avenue,Middletown
2024-05-31,2.7616978886584405,Park Avenue,Middletown
2024-06-30,2.805121292744619,Park Avenue,Middletown
2024-01-31,2.4059080173401215,Passport,Austin
2024-02-29,2.4527149689147967,Passport,Austin
2024-03-31,2.502749986115312,Passport,Austin
2024-04-30,2.5511709705029073,Passport,Austin
2024-05-31,2.6012059877034233,Passport,Austin
2024-06-30,2.649626972091019,Passport,Austin
2024-01-31,1.1656277368706445,Passport,Pasco
2024-02-29,1.1676821874823757,Passport,Pasco
2024-03-31,1.169878324343192,Passport,Pasco
2024-04-30,1.1720036180794657,Passport,Pasco
2024-05-31,1.1741997549402818,Passport,Pasco
2024-06-30,1.1763250486765557,Passport,Pasco
2024-01-31,3.134210444389268,Prizm,Aurora
2024-02-29,3.1600582802786277,Prizm,Aurora
2024-03-31,3.1876887255396675,Prizm,Aurora
2024-04-30,3.2144278661148675,Prizm,Aurora
2024-05-31,3.2420583113759074,Prizm,Aurora
2024-06-30,3.268797451951107,Prizm,Aurora
2024-01-31,3.250831088475932,Prizm,Middletown
2024-02-29,3.315703188559507,Prizm,Middletown
2024-03-31,3.3850492265798806,Prizm,Middletown
2024-04-30,3.452158295631855,Prizm,Middletown
2024-05-31,3.5215043336522283,Prizm,Middletown
2024-06-30,3.588613402704203,Prizm,Middletown
2024-01-31,2.8419233166858064,Prizm,Scottsdale
2024-02-29,2.8826012543800923,Prizm,Scottsdale
2024-03-31,2.9260845670877766,Prizm,Scottsdale
2024-04-30,2.9681651922887617,Prizm,Scottsdale
2024-05-31,3.011648504996447,Prizm,Scottsdale
2024-06-30,3.053729130197432,Prizm,Scottsdale
2024-01-31,2.6932950627869445,Prowler,Aurora
2024-02-29,2.75367125028997,Prowler,Aurora
2024-03-31,2.8182113127932027,Prowler,Aurora
2024-04-30,2.8806694377963327,Prowler,Aurora
2024-05-31,2.9452095002995673,Prowler,Aurora
2024-06-30,3.0076676253026964,Prowler,Aurora
2024-01-31,1.951374990517298,Prowler,Greenville
2024-02-29,2.0002446578007227,Prowler,Greenville
2024-03-31,2.0524846469657634,Prowler,Greenville
2024-04-30,2.1030394751899966,Prowler,Greenville
2024-05-31,2.1552794643550373,Prowler,Greenville
2024-06-30,2.20583429257927,Prowler,Greenville
2023-12-31,1.927059280832934,Quest,Aurora
2024-01-31,1.9850225616376056,Quest,Aurora
2024-02-29,2.0392462759387504,Quest,Aurora
2024-03-31,2.097209556743422,Quest,Aurora
2024-04-30,2.15330305429633,Quest,Aurora
2024-05-31,2.2112663351010013,Quest,Aurora
2024-01-31,1.1052721716970388,RAV4,Austin
2024-02-29,1.081907687318977,RAV4,Austin
2024-03-31,1.056931859190704,RAV4,Austin
2024-04-30,1.0327617029375364,RAV4,Austin
2024-05-31,1.0077858748092634,RAV4,Austin
2024-06-30,0.9836157185560959,RAV4,Austin
2024-01-31,2.0038535996770097,RAV4,Greenville
2024-02-29,2.0441519996256647,RAV4,Greenville
2024-03-31,2.0872295995707786,RAV4,Greenville
2024-04-30,2.128917599517662,RAV4,Greenville
2024-05-31,2.171995199462776,RAV4,Greenville
2024-06-30,2.21368319940966,RAV4,Greenville
2024-01-31,2.1850145597260595,RAV4,Scottsdale
2024-02-29,2.2037240727975367,RAV4,Scottsdale
2024-03-31,2.223723897115323,RAV4,Scottsdale
2024-04-30,2.2430785658099546,RAV4,Scottsdale
2024-05-31,2.2630783901277405,RAV4,Scottsdale
2024-06-30,2.282433058822372,RAV4,Scottsdale
2024-01-31,4.298573894523647,RL,Janesville
2024-02-29,4.36164599423451,RL,Janesville
2024-03-31,4.429067893925432,RL,Janesville
2024-04-30,4.494314893626325,RL,Janesville
2024-05-31,4.561736793317247,RL,Janesville
2024-06-30,4.626983793018139,RL,Janesville
2024-01-31,4.542285892391788,Ram Pickup,Janesville
2024-02-29,4.667351564418557,Ram Pickup,Janesville
2024-03-31,4.801042455205794,Ram Pickup,Janesville
2024-04-30,4.930420736612796,Ram Pickup,Janesville
2024-05-31,5.064111627400033,Ram Pickup,Janesville
2024-06-30,5.193489908807036,Ram Pickup,Janesville
2024-01-31,3.460204030386956,Ram Pickup,Scottsdale
2024-02-29,3.5275121240873757,Ram Pickup,Scottsdale
2024-03-31,3.5994621552843764,Ram Pickup,Scottsdale
2024-04-30,3.6690912177330874,Ram Pickup,Scottsdale
2024-05-31,3.7410412489300886,Ram Pickup,Scottsdale
2024-06-30,3.810670311378799,Ram Pickup,Scottsdale
2024-01-31,0.9799463716787751,Ram Van,Aurora
2024-02-29,0.9273874965031723,Ram Van,Aurora
2024-03-31,0.8712038713154591,Ram Van,Aurora
2024-04-30,0.8168326211338012,Ram Van,Aurora
2024-05-31,0.7606489959460877,Ram Van,Aurora
2024-06-30,0.7062777457644296,Ram Van,Aurora
2024-01-31,2.052364914812224,Ram Van,Janesville
2024-02-29,2.075850157147167,Ram Van,Janesville
2024-03-31,2.100955071367278,Ram Van,Janesville
2024-04-30,2.1252501496448053,Ram Van,Janesville
2024-05-31,2.1503550638649163,Ram Van,Janesville
2024-06-30,2.1746501421424433,Ram Van,Janesville
2023-12-31,3.0127211523325457,Ram Van,Middletown
2024-01-31,3.0985263018430533,Ram Van,Middletown
2024-02-29,3.178795635256108,Ram Van,Middletown
2024-03-31,3.264600784766616,Ram Van,Middletown
2024-04-30,3.347638026228397,Ram Van,Middletown
2024-05-31,3.433443175738904,Ram Van,Middletown
2023-12-31,1.126819228598631,Ram Wagon,Aurora
2024-01-31,1.1156664568916315,Ram Wagon,Aurora
2024-02-29,1.105233218843148,Ram Wagon,Aurora
2024-03-31,1.0940804471361485,Ram Wagon,Aurora
2024-04-30,1.083287442258407,Ram Wagon,Aurora
2024-05-31,1.0721346705514074,Ram Wagon,Aurora
2023-12-31,0.9893803416210633,Ram Wagon,Middletown
2024-01-31,0.9777886831724791,Ram Wagon,Middletown
2024-02-29,0.9669448736560617,Ram Wagon,Middletown
2024-03-31,0.9553532152074777,Ram Wagon,Middletown
2024-04-30,0.944135481224977,Ram Wagon,Middletown
2024-05-31,0.9325438227763929,Ram Wagon,Middletown
2024-01-31,1.860016722106105,Ram Wagon,Pasco
2024-02-29,1.8691331258636947,Ram Wagon,Pasco
2024-03-31,1.8788782471218077,Ram Wagon,Pasco
2024-04-30,1.8883090096296593,Ram Wagon,Pasco
2024-05-31,1.8980541308877719,Ram Wagon,Pasco
2024-06-30,1.9074848933956234,Ram Wagon,Pasco
2024-01-31,1.250964312552853,Ram Wagon,Scottsdale
2024-02-29,1.2523302220614119,Ram Wagon,Scottsdale
2024-03-31,1.2537903322257333,Ram Wagon,Scottsdale
2024-04-30,1.2552033420621738,Ram Wagon,Scottsdale
2024-05-31,1.2566634522264954,Ram Wagon,Scottsdale
2024-06-30,1.2580764620629357,Ram Wagon,Scottsdale
2024-01-31,1.1665025085780596,Regal,Middletown
2024-02-29,1.155324910456214,Regal,Middletown
2024-03-31,1.1433764434983789,Regal,Middletown
2024-04-30,1.1318134109585385,Regal,Middletown
2024-05-31,1.1198649440007036,Regal,Middletown
2024-06-30,1.1083019114608632,Regal,Middletown
2024-01-31,2.7939072111565633,S-Class,Greenville
2024-02-29,2.8574473439814394,S-Class,Greenville
2024-03-31,2.925369554932169,S-Class,Greenville
2024-04-30,2.991100726819971,S-Class,Greenville
2024-05-31,3.0590229377707012,S-Class,Greenville
2024-06-30,3.124754109658504,S-Class,Greenville
2024-01-31,1.8482802758663073,S-Type,Austin
2024-02-29,1.8557405486490404,S-Type,Austin
2024-03-31,1.8637153230029964,S-Type,Austin
2024-04-30,1.8714328465713406,S-Type,Austin
2024-05-31,1.8794076209252966,S-Type,Austin
2024-06-30,1.8871251444936412,S-Type,Austin
2024-01-31,3.4055149719230835,S40,Janesville
2024-02-29,3.478711878392481,S40,Janesville
2024-03-31,3.556956847377008,S40,Janesville
2024-04-30,3.6326777851039704,S40,Janesville
2024-05-31,3.7109227540884984,S40,Janesville
2024-06-30,3.78664369181546,S40,Janesville
2024-01-31,3.0926775854138766,S40,Pasco
2024-02-29,3.1603248430330053,S40,Pasco
2024-03-31,3.2326374287637973,S40,Pasco
2024-04-30,3.3026173504387573,S40,Pasco
2024-05-31,3.3749299361695497,S40,Pasco
2024-06-30,3.4449098578445096,S40,Pasco
2024-01-31,2.727466349871401,S40,Scottsdale
2024-02-29,2.7760753366846846,S40,Scottsdale
2024-03-31,2.828036667416125,S40,Scottsdale
2024-04-30,2.8783218261884875,S40,Scottsdale
2024-05-31,2.9302831569199284,S40,Scottsdale
2024-06-30,2.980568315692291,S40,Scottsdale
2024-01-31,2.2510699128921936,S70,Greenville
2024-02-29,2.297246250387648,S70,Greenville
2024-03-31,2.3466071628827887,S70,Greenville
2024-04-30,2.394375787878086,S70,Greenville
2024-05-31,2.4437367003732273,S70,Greenville
2024-06-30,2.4915053253685246,S70,Greenville
2024-01-31,1.5356785297529612,S80,Janesville
2024-02-29,1.5660182839701329,S80,Janesville
2024-03-31,1.598450435029868,S80,Janesville
2024-04-30,1.6298363876683215,S80,Janesville
2024-05-31,1.662268538728057,S80,Janesville
2024-06-30,1.6936544913665101,S80,Janesville
2023-12-31,1.733118562750582,S80,Middletown
2024-01-31,1.7772211275346668,S80,Middletown
2024-02-29,1.8184783655584877,S80,Middletown
2024-03-31,1.8625809303425722,S80,Middletown
2024-04-30,1.9052608317465252,S80,Middletown
2024-05-31,1.9493633965306096,S80,Middletown
2024-01-31,2.231011641970081,SC,Janesville
2024-02-29,2.2676345639653586,SC,Janesville
2024-03-31,2.30678320471893,SC,Janesville
2024-04-30,2.3446689860933545,SC,Janesville
2024-05-31,2.3838176268469264,SC,Janesville
2024-06-30,2.421703408221351,SC,Janesville
2024-01-31,1.0,SC,Scottsdale
2024-02-29,1.0,SC,Scottsdale
2024-03-31,1.0,SC,Scottsdale
2024-04-30,1.0,SC,Scottsdale
2024-05-31,1.0,SC,Scottsdale
2024-06-30,1.0,SC,Scottsdale
2024-01-31,1.0,SL,Pasco
2024-02-29,1.0,SL,Pasco
2024-03-31,1.0,SL,Pasco
2024-04-30,1.0,SL,Pasco
2024-05-31,1.0,SL,Pasco
2024-06-30,1.0,SL,Pasco
2024-01-31,3.402725720613862,SL-Class,Austin
2024-02-29,3.4994902180904495,SL-Class,Austin
2024-03-31,3.602928129186112,SL-Class,Austin
2024-04-30,3.7030293334722373,SL-Class,Austin
2024-05-31,3.8064672445678998,SL-Class,Austin
2024-06-30,3.906568448854025,SL-Class,Austin
2024-01-31,0.9855477817179361,SLK,Middletown
2024-02-29,0.9446772208857892,SLK,Middletown
2024-03-31,0.900988000685908,SLK,Middletown
2024-04-30,0.858708110169894,SLK,Middletown
2024-05-31,0.8150188899700126,SLK,Middletown
2024-06-30,0.7727389994539986,SLK,Middletown
2023-12-31,1.1469104923632534,SLK230,Greenville
2024-01-31,1.1294429849492482,SLK230,Greenville
2024-02-29,1.113102413497437,SLK230,Greenville
2024-03-31,1.095634906083432,SLK230,Greenville
2024-04-30,1.078730866650524,SLK230,Greenville
2024-05-31,1.0612633592365188,SLK230,Greenville
2023-11-30,0.9101634871849462,SW,Middletown
2023-12-31,0.8246990570742739,SW,Middletown
2024-01-31,0.7392346269636016,SW,Middletown
2024-02-29,0.6592840310536181,SW,Middletown
2024-03-31,0.5738196009429458,SW,Middletown
2024-04-30,0.49111208793261807,SW,Middletown
2024-01-31,1.609045150352775,SW,Scottsdale
2024-02-29,1.6414570003593794,SW,Scottsdale
2024-03-31,1.6761041503664391,SW,Scottsdale
2024-04-30,1.7096336503732712,SW,Scottsdale
2024-05-31,1.7442808003803312,SW,Scottsdale
2024-06-30,1.7778103003871633,SW,Scottsdale
2023-12-31,1.573524039972653,Sable,Scottsdale
2024-01-31,1.5598764854953802,Sable,Scottsdale
2024-02-29,1.5471094184037375,Sable,Scottsdale
2024-03-31,1.5334618639264643,Sable,Scottsdale
2024-04-30,1.5202545531420064,Sable,Scottsdale
2024-05-31,1.5066069986647332,Sable,Scottsdale
2024-01-31,2.2916770091946237,Sebring Coupe,Aurora
2024-02-29,2.3205900103444725,Sebring Coupe,Aurora
2024-03-31,2.3514970115736213,Sebring Coupe,Aurora
2024-04-30,2.38140701276312,Sebring Coupe,Aurora
2024-05-31,2.412314013992269,Sebring Coupe,Aurora
2024-06-30,2.4422240151817673,Sebring Coupe,Aurora
2024-01-31,2.554163462591339,Sebring Coupe,Pasco
2024-02-29,2.5915673455872685,Sebring Coupe,Pasco
2024-03-31,2.631550806720848,Sebring Coupe,Pasco
2024-04-30,2.6702444787856026,Sebring Coupe,Pasco
2024-05-31,2.7102279399191826,Sebring Coupe,Pasco
2024-06-30,2.748921611983937,Sebring Coupe,Pasco
2024-01-31,1.650707849874976,Seville,Pasco
2024-02-29,1.6848977629002266,Seville,Pasco
2024-03-31,1.7214456009617014,Seville,Pasco
2024-04-30,1.7568144765050637,Seville,Pasco
2024-05-31,1.7933623145665387,Seville,Pasco
2024-06-30,1.8287311901099013,Seville,Pasco
2024-01-31,1.5179555054113583,Sienna,Greenville
2024-02-29,1.5050336718278612,Sienna,Greenville
2024-03-31,1.491220677307571,Sienna,Greenville
2024-04-30,1.4778532632556773,Sienna,Greenville
2024-05-31,1.4640402687353873,Sienna,Greenville
2024-06-30,1.4506728546834935,Sienna,Greenville
2024-01-31,1.6053654415401262,Sienna,Janesville
2024-02-29,1.5931766871410638,Sienna,Janesville
2024-03-31,1.580147328990342,Sienna,Janesville
2024-04-30,1.56753827271545,Sienna,Janesville
2024-05-31,1.5545089145647284,Sienna,Janesville
2024-06-30,1.5418998582898364,Sienna,Janesville
2024-01-31,3.780097237592713,Silhouette,Aurora
2024-02-29,3.8575957500837266,Silhouette,Aurora
2024-03-31,3.94043898757412,Silhouette,Aurora
2024-04-30,4.020609862564824,Silhouette,Aurora
2024-05-31,4.103453100055218,Silhouette,Aurora
2024-06-30,4.183623975045922,Silhouette,Aurora
2024-01-31,2.865520087622966,Silhouette,Pasco
2024-02-29,2.905544845539559,Silhouette,Pasco
2024-03-31,2.9483299315883316,Silhouette,Pasco
2024-04-30,2.989734853571014,Silhouette,Pasco
2024-05-31,3.032519939619787,Silhouette,Pasco
2024-06-30,3.07392486160247,Silhouette,Pasco
2024-01-31,1.8273093134419385,Sonata,Janesville
2024-02-29,1.8035604880054044,Sonata,Janesville
2024-03-31,1.7781738125387645,Sonata,Janesville
2024-04-30,1.7536060620871776,Sonata,Janesville
2024-05-31,1.7282193866205375,Sonata,Janesville
2024-06-30,1.7036516361689507,Sonata,Janesville
2024-01-31,2.172509760079254,Sonata,Scottsdale
2024-02-29,2.1718561475933287,Sonata,Scottsdale
2024-03-31,2.171157458384235,Sonata,Scottsdale
2024-04-30,2.170481307536725,Sonata,Scottsdale
2024-05-31,2.1697826183276323,Sonata,Scottsdale
2024-06-30,2.1691064674801224,Sonata,Scottsdale
2024-01-31,2.152859387896258,Sunfire,Aurora
2024-02-29,2.1680085122834476,Sunfire,Aurora
2024-03-31,2.184202403869754,Sunfire,Aurora
2024-04-30,2.199873911856502,Sunfire,Aurora
2024-05-31,2.2160678034428085,Sunfire,Aurora
2024-06-30,2.2317393114295565,Sunfire,Aurora
2024-01-31,2.433754975605007,Sunfire,Austin
2024-02-29,2.4700695006529028,Sunfire,Austin
2024-03-31,2.5088884757041012,Sunfire,Austin
2024-04-30,2.5464552257536486,Sunfire,Austin
2024-05-31,2.585274200804847,Sunfire,Austin
2024-06-30,2.6228409508543944,Sunfire,Austin
2024-01-31,2.091755375674571,Sunfire,Middletown
2024-02-29,2.1300946443251827,Sunfire,Middletown
2024-03-31,2.17107800046894,Sunfire,Middletown
2024-04-30,2.2107393128661244,Sunfire,Middletown
2024-05-31,2.251722669009882,Sunfire,Middletown
2024-06-30,2.2913839814070665,Sunfire,Middletown
2024-01-31,1.9814355532368362,Sunfire,Scottsdale
2024-02-29,1.9895745935200675,Sunfire,Scottsdale
